(0, 3, 2)	1	0	122084	285058	18	17
(3, 0, 2)	2	1	836924	502244	37	37
(0, 4, 2)	1	0	141678	521456	19	18
(4, 0, 2)	2	1	703535	435061	31	31
(0, 5, 2)	1	0	325547	664231	25	24
(5, 0, 2)	2	0	291023	69266	15	15
(0, 6, 2)	1	0	176100	151718	13	12
(6, 0, 2)	2	0	448293	276075	26	26
(0, 7, 2)	1	0	208707	549813	15	14
(7, 0, 2)	2	0	513685	16983	8	8
(0, 8, 2)	1	0	164395	351741	20	19
(8, 0, 2)	1	0	68711	120876	10	9
(0, 9, 2)	1	0	97485	404534	21	20
(9, 0, 2)	2	1	326293	105811	18	18
(0, 10, 2)	2	0	569584	584383	26	26
(10, 0, 2)	2	0	274267	164599	19	19
(1, 2, 2)	1	0	232193	153145	15	14
(2, 1, 2)	2	0	167575	246549	14	14
(1, 3, 2)	1	0	247514	316756	15	14
(3, 1, 2)	1	0	660318	652937	32	31
(1, 4, 2)	1	0	210870	404706	20	19
(4, 1, 2)	1	0	566943	339324	22	21
(1, 5, 2)	1	0	193883	241723	17	16
(5, 1, 2)	2	0	433509	130540	20	20
(1, 6, 2)	1	0	209007	183175	13	12
(6, 1, 2)	2	0	311122	230777	14	14
(1, 7, 2)	1	0	209847	644673	16	15
(7, 1, 2)	2	0	514183	88040	8	8
(1, 8, 2)	2	1	410278	250296	23	23
(8, 1, 2)	1	0	249087	256492	20	19
(1, 9, 2)	1	0	193885	226788	17	16
(9, 1, 2)	2	0	427238	252331	19	19
(1, 10, 2)	2	0	508653	442304	27	27
(10, 1, 2)	2	0	477701	470549	32	32
(2, 3, 2)	1	0	74717	340886	13	12
(3, 2, 2)	1	0	496450	172990	18	17
(2, 4, 2)	1	0	74013	410989	11	10
(4, 2, 2)	2	0	459322	202369	17	17
(2, 5, 2)	1	0	57555	308943	13	12
(5, 2, 2)	2	0	293024	38242	14	14
(2, 6, 2)	1	0	92661	212295	13	12
(6, 2, 2)	2	0	333249	116432	15	15
(2, 7, 2)	1	0	164279	696108	23	22
(7, 2, 2)	2	0	502754	34720	9	9
(2, 8, 2)	2	1	220961	309057	22	22
(8, 2, 2)	1	0	122623	137915	15	14
(2, 9, 2)	1	0	94264	185594	12	11
(9, 2, 2)	2	1	844581	319688	27	27
(2, 10, 2)	1	0	75723	240829	23	22
(10, 2, 2)	1	0	399978	258691	23	22
(3, 4, 2)	1	0	420070	563540	23	22
(4, 3, 2)	2	0	839652	790098	35	35
(3, 5, 2)	1	0	419246	409605	21	20
(5, 3, 2)	2	1	213767	92390	9	9
(3, 6, 2)	1	0	336336	291208	16	15
(6, 3, 2)	2	0	490475	529536	25	25
(3, 7, 2)	1	0	179121	408897	11	10
(7, 3, 2)	2	0	724934	259323	20	20
(3, 8, 2)	0	0	996565	991631	96	96
(8, 3, 2)	1	0	68935	301130	14	13
(3, 9, 2)	2	0	508183	479488	21	21
(9, 3, 2)	2	1	285341	358858	18	18
(3, 10, 2)	2	0	569669	377104	21	21
(10, 3, 2)	2	0	276479	294148	17	17
(4, 5, 2)	2	0	645786	556945	19	19
(5, 4, 2)	2	1	213637	173782	9	9
(4, 6, 2)	1	0	550296	349460	18	17
(6, 4, 2)	2	0	359828	510031	21	21
(4, 7, 2)	1	0	437340	630463	17	16
(7, 4, 2)	2	0	459619	256306	8	8
(4, 8, 2)	2	0	771931	318571	31	31
(8, 4, 2)	1	0	68505	349074	13	12
(4, 9, 2)	1	0	306414	151363	11	10
(9, 4, 2)	2	0	873572	834686	38	38
(4, 10, 2)	2	0	786344	419181	27	27
(10, 4, 2)	2	0	174880	409718	15	15
(5, 6, 2)	2	0	550406	340995	28	28
(6, 5, 2)	2	0	492075	766403	28	28
(5, 7, 2)	1	0	415822	401787	11	10
(7, 5, 2)	2	0	535593	500141	12	12
(5, 8, 2)	2	0	248035	40011	15	15
